ID Data,Nama Produk,Jenis Kulit,Review Produk,Rating,Label
A241,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Combination,"huhu padahal ini untuk kulit normal ya kayanya tp knp pas aku pake di wajah malah jd komedo pada keluar semua dan tambah kering ya, kayanya bakal balik lagi ke hada labo yang tamagojada aja hiks hiks, repurchase? big no!",1,Negative
A242,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"Aku pakai ini karena lagi nyari facial wash yang cocok setelah lepas dari dokter dan tergiur sama review2nya. Pas pemakaian pertama pake ini, itu rasanya halus banget, ngga bikin muka ketarik, dan melembabkan wajah. Cuma buat yang kulitnya berminyak, mungkin muka kalian akan semakin cepet berminyak kalo pake ini. Sayangnya, aku iritasi pake ini. Iritasi yang cukup parah dan sampai gatal2 :( Walaupun reviewnya bagus2, sayangnya di kulit aku ngga cocok. Hiks, akhirnya dia nganggur di kamar mandi",1,Negative
A243,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,nyobain ini karna emg blm nemu facial wash yg bener2 cocok. sebulan pemakaian gada masalah setelah masuk bulan ke2 lgsg bruntusan di dahi padahal muka sebelumnya ga ada beruntusan. jerewi jg muncul pas menjelas mens aja.. ngga cocok ??,1,Negative
A244,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Normal,"Kayaknya aku ga cocok pake produk Hada Labo deh. Karena yang Tamagohada Mild Peeling ga cocok. Terus iseng pinjem sabun ini ke temen kantor. Sensasinya setelah dicuci, ya ampun, kering banget dan ketarik gt. Besoknya, tektur kulit aku jadi aneh. Ga lagi2 pake ini",1,Negative
A245,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"aku pake ini sebulan lalu karena fw aku abis dan emang biasa gonta ganti. but pake ini adalah kesalahan terbesar. beruntusan di jidat, padahal aku ga pernah beruntusan. Aku pikir cuma penyesuaian aja. Over the time bukannya hilang malah makin parah. Akhirnya aku stop seminggu ini dan beruntusan aku tinggal bekasnya aja. Ya bekasnya ini lamaaaaa. Mana baunya gengges. Awal pake rasa mau muntah. Ternyata temen juga ngalamin hal yg sama dan tipe kulit kami sama. Kayanya ini fw ga suitable buat overly dry skin. Repurchase? Itu aja aku buang padahal masih 80an%.",1,Negative
A246,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Berharap banyak banget sama ini. Kulit lagi teramat sangat kering dan sensitif, dan rosacea lagi muncul juga. Beli karna ada tulisan hyaluronic acid. Dikira bakalan lembab banget kayak yg lotionnya. Tapi.... Pas pertama kali pakai langsung kerasa keset2 gitu dan langsung aku timpa pake yg lotionnya dari line yg sama pas saat lagi muka basah. Tapi ternyata oh ternyata, setelah pakai 3 hari muka malah jadi terlalu kering gersang. Malah jadi lebih parah dan merah2. Dry patch makin banyak. Abis itu, udah stop ga mau makai lagi dan ga mau beli lagi. Tapi yg lotion untuk normal to dry masih aku pakai.",1,Negative
A247,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Facewash drugstore prtma yg ak cobain dan produk hada labo prtma yg ak cobain jg hasilnyaaaaaaa bkin muka berasa kering stlh cuci muka, murah sih tp kering jd yaaa gk mgkn bkal mau repurchase lg deh :(",1,Negative
A248,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Entah kenapa kulitku ga cocok pake ini. Padahal tulisannya moisturizing, tapi pas dicoba kulitku ga lembab dan lembut sama sekali. Malahan ini buat kulitku tambah kering dan terasa ketarik tarik banget. Padahal pas awal beli berharap banget sama produk ini :')",1,Negative
A249,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Satu2nya fw hadalabo yang ga cocok di wajahku :( pdhl banyak reviewnya yg blg bagus. Tapi di mukaku ini bikin gatel. Padahal HL yg seri ini dilihat dr ingredients nya lebih melembabkan, jd aku pgn bgt pake. Sayang ga cocok :(",1,Negative
A250,Hadalabo: Gokujyun Ultimate Moisturizing Face Wash,Dry,"Liat review orang2 katanya ini bagus untk kulit kering. Pertama kali pakek kulit jd lembut dan lembap tp ada rasa ketariknya dikit gitu, tp gak masalah sih karena hbs itu lanjut pakek lotionnya dan super lembap jadinya. Pas udah pemakaian seminggu langsung deh beruntusan semuka dan warnanya merah2 gitu. Aku stop dulu semingguan, untungnya kulitku bisa baikan tp karena masih berharap banyak aku pakek lagi dan hasilnya sama aja bahkan beruntusan merah2nya lebih jelas. Akhirnya udah fix bgt gak mau pakek ini soalnya ngeri beruntusannya bisa merah2 gtu.",1,Negative
A251,Ponds: Acne Solution AntiAcne Facial Foam,Dry,akuu sukaa banget sama yang satu ini ? parahhh si yaa jerawat aku bener2 berkurang..awalnya aku pake ini karna liat kak arief muhammad di youtubenya trs aku iseng2 aja beli trs aku coba ternyata bagus sampe skrng aku pake ? btw udh sekitar 4 botol aku abisin (botol gede) ?,5,Positive
A252,Ponds: Acne Solution AntiAcne Facial Foam,Dry,"Fw nya ponds yg paling cocok di aku-berasa agak gatel pas kena jerawat yg lg meradang, tp besoknya jerawat itu langsung kering hehe- ngurangin komedo. Setidaknya komedo jadi jarang tumbuh sejak pake fw ini- bikin kering dikit di area hidung & dagu. Masih bisa diakalin pake pelembab - kayaknya muka saya berkurang minyaknya sejak pake fw iniAsik lah..cocok",5,Positive
A253,Ponds: Acne Solution AntiAcne Facial Foam,Dry,"Suka banget sama produk ini, sejak SMP lagi masa2 pubertas which is jerawat lagi mekar2nya aku udh pke produk Pond's untuk cleanser. Seneng banget pas tau Pond's ngeluarin produk buat masalah kulit jerawat.. Aku pake produk ini beneran cocokk, jerawat yang merah bisa agak kering dlm 2 hari pemakaian, aku cuci muka 4x sehari.. 2 hari doang jerawatku udh ngering dan siap untuk di kopek wkwkkwkwk Repurchase? YES OF COURSE",5,Positive
A254,Ponds: Acne Solution AntiAcne Facial Foam,Dry,pake pas ada bakal jerawat dan ampuh buat 'menggagalkan' jerawatnya tumbuh. ga nyangka bakal se ngefek itu sih. sekarang selalu pake ini kalo ada jerawat atau calon-calon jerawatnya. dulu dapet ini gratis pas baru launch dan ga abis-abis.,5,Positive
A255,Ponds: Acne Solution AntiAcne Facial Foam,Dry,"One of the best facial wash sejauh ini. Di muka aku, ini salah satu produk yang buat muka aku jarang jerawatan/beruntusan! Wanginya kayak tea tree, tapi aku ga merasa keganggu. Dan aku juga ngerasa ga terlalu bikin kulit ketarik kayak produk pond’s lainnya. Jadi kayaknya sih aman2 aja buat kulit yang kering?",5,Positive
A256,Ponds: Acne Solution AntiAcne Facial Foam,Dry,"Facial wash andalan kalo lagi jerawatan! Pake ini jerawat jadi cepet kempes, bahkan bruntusan yang susah ilang juga kempes kalo dipakein ini. Emang bikin muka kering setelah pake, cuma aku ngakalinnya dengan pake facial wash yang hydrating abis pake ini, jadi ga kering lagi deh",5,Positive
A257,Ponds: Acne Solution AntiAcne Facial Foam,Dry,"salah satu produk yang cocok dipakai kalau lagi jerawatan tiba, bikin lembab dan kalau rutin penggunannya bikin jerawat ilang gitu aja dan ga muncul lagi untuk repurchase aku sih yes bangeet harganya juga terjangkauu",5,Positive
A258,Ponds: Acne Solution AntiAcne Facial Foam,Normal,"Hellooo ladiesss, aku mau share tentang facial wash yang menurut ku ampuh banget buat yang berjerawat. Mukaku sempet kena jerawat parah , jerawat yang kecil - kecil merah gitu deh pertama aku coba pake bahan alami tapi sepertinya gak ngaruh (mungkin karna kulit muka ku terlalu kebal hahaha) pada akhirnya aku coba untuk pakai Ponds Acne solution ini deh setelah liat iklan dan beberapa review blogger dan memang ampuh banget ngilangin jerawatnya muka juga jadi kinclong gitu bersih banget dan muka jadi cerah",5,Positive
A259,Ponds: Acne Solution AntiAcne Facial Foam,Normal,"Facial foam ini sudah jadi andalan untuk mengurangi jerawat. Biasanya aku pakai untuk cuci muka malam hari. Jerawat yang memerah juga cepet kempes nya. kekurangan nya sih memang agak ketarik setelah cuci muka,jadi mungkin kurang cocok untuk yang punya kulit kering. repurchase? YES!",5,Positive
A260,Ponds: Acne Solution AntiAcne Facial Foam,Normal,"sukaa banget sama produk ini, facial wash yang cocok di aku karna beneran ampuh ngilangin jerawat. awalnya suka ada jerawat yang muncul di dagu dan dikasih tau temen kalo ini bagus dan pas nyoba beneran hasilnya muka jadi bersih jerawat ilang, munculnya kalo lagi mau datang bulan aja. semenjak cocok sama ini jadi pake ini terus udah repurchase berkali kali",5,Positive
A261,Ponds: Acne Solution AntiAcne Facial Foam,Normal,"fw andalan kali ini. pros. + bikin calm jerawat, ga langsung kempes tapi seenggaknya memperlambat pertumbuhan + langsung bikin kering jerawat ❤ + wanginya soft ena + di aku fight ke jerawatnya lebih dari seminggu kalo buat jerawat bandel cons. - bikin keset di muka dan ga nyaman - bikin kering di muka, akhirnya aku kalo mau pake harus dicampur air dulu, terus taro di jerawat. baru di usap ke seluruh muka - abis pake berasa enak, tapi lama-lama berasa kucel oiya, aku pake fw ini kalo lg mau ada jerawat sampe ada jerawat ya, kalo lg mulus ga pake",5,Positive
A262,Ponds: Acne Solution AntiAcne Facial Foam,Normal,"Produk ini ampuh banget buat ngilangin kemerahan dan cegah muncul jerawat dateng! pas dipake pertama kali terasa enak, busanya juga padet tapi lembut gt. gak bikin kulit kering juga. untuk aku yang lumayan sensitif kemerahan, ini ampuh banget untuk ngilangin dan gk dtg2 lgi ?",5,Positive
A263,Ponds: Acne Solution AntiAcne Facial Foam,Normal,Buat kulit berjerawat yang nggak begitu acne prone kayak kulit aku ini udah lumayan banget. Pakai ini setiap mandi dan voila 2 sampai 3 harian jerawat kempes. Walaupun emang ada efek keringnya dikiit tp it is okay lah asal ampuh basmi jerawat. Ini nih worth the hype banget.,5,Positive
A264,Ponds: Acne Solution AntiAcne Facial Foam,Normal,Kusuka bgt sama ponds inii! Mukaku sempet jerawatan parah trs aku coba obatin pake ini facialwash tp ga dibarengin sama si moistnya.. beberapa hari pake jerawatku cepet keringnya tp ga 3hari juga ya.. dan bekas jerawat jg mudar dikit demi sedikit. Ini salah satu facialwash yg aku suka buat jerawat karna ampuh dikulitkuu suka bgt deh!:),5,Positive
A265,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Baru sebulan ini coba facial wash nya , ternyata cukup bebas dari minyak dan wajah jadi berkurang dari jerawat. Berasa enak wajah setelah cuci muka kinclong dam bersih. Untuk harga , ya ga terlalu jauh beda sama facial foam yang lain.",5,Positive
A266,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Beneran cinta dan akan selalu beli dan beli lagi facial wash ini. Tube yang ukuran gede udah 3 bulan aku pakai, isinya masih ada sampai sekarang. Harganya bersahabat, haha. Facial wash ini ampuh angkat sisa make up dan debu yang ada diwajah. Jerawat aku berkurang banget pakai ini, malah hampir bisa dibilang gak datang lagi tu jerawatnya. Gak bikin wajahku jadi kering, pokoknya terasa bersih aja. Dari semua facial wash yang pernah ku coba, aku recommend banget yang ini.",5,Positive
A267,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"kempesin jerawat secara cepat, kalau lagi jerawat makenya ini.. cuci muka malem bsok paginya jerawat kempes. trus juga ada scrub2nya yang dapat mengexfloat kulit untuk lebih bersih. pakenya gak tiap hari, kalau ada jerawat ajah baru make.",5,Positive
A268,Ponds: Acne Solution AntiAcne Facial Foam,Combination,Ini ternyata ampuh banget buat jerawat di pipi. Dan beneran claimnya ngilangin jerawat dalam 3 hari. Kadang 4 hari. Apalagi kalau dicombo sama moisturizer nya. Cuma dipake kalo lagi jerawatan doang. Waktu itu beli di minimarket lagi promo beli facial wash gratis moisturizer. Jadi makin murah!!!,5,Positive
A269,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Ini facial foam andalan banget. Awalnya tergoda iklan nya yg bisa ilangin jerawat 3 hari dan ternyata ini super bagus di kulit aku yg oily. Dia emang agak bikin kering cuma abis cuci muka aku langsung pake essence sama moiturizer jd gak kering lg. Seneng deh pake ini, murah, bikin jerawat ilang, muka bersih. Love pokoknya. Repurchase, ya pastilah :)",5,Positive
A270,Ponds: Acne Solution AntiAcne Facial Foam,Combination,FW termurahku yang terbaiks sih ini. Bener bener kalau baru jerawatan dan pake ini bisa bikin jerawat raib lol. Walaupun muka rasa kesat abis tiap abis cuci muka pake ini tapi ga bikin ketarik. Mantap ga sih ? Bakal repurchase sampe ga cocok lagi wk.,5,Positive
A271,Ponds: Acne Solution AntiAcne Facial Foam,Oily,Aku selalu cuci muka dengan pond's dari jaman sekolah (SMP apa SMA gitu). Dan sampe sekarang cocok cocok aja. Aku selalu pakau yang untuk oil control dan ada scrubnya. Tapi kalau pake yang oil control mukaku jadi keriing banget dan mudah berjerawat. Lalu kemudian aku beralih ke si acne solution ini. Dan hasilnya pun cocok banget di kulit aku. Dia tidak bikin kulit muka aku jadi kering. Mungkin karena tidak ada scrubnya yang bikin wajah aku iritasi. Jadi so far sih aku aman-aman aja pake produk ini. Aku terus repurchase kalau produk ini habis :),5,Positive
A272,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"permasalahan paling kesel itu komedo, udah pake bermacam-macam produk facial wash bener-bener ga ada yang cocok, karena kulit aq berminyak tapi T zone kering komedo pori-pori besar, jerawat kecil-kecil lengkap sudah. jujur untuk product ponds aq ga pernah cocok setiap pake selalu aja timbul jerawat ato komedo makin numpuk. tapi untuk product ponds satu ini, beda banget...nah setelah penesaran aq coba deh product ponds agne solution ini, bener-bener amazing (agak lebay tapi sure!!!!) ini bagus aq bener-bener ga pnya komedo pori-pori aq bener2 ketutup, bekas-bekas jerawat aq lama-lama pudar, recommended?? yes,, repurchase?? of course...",5,Positive
A273,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"produk ini penyelamat aku dari melepas segala macam produk dokter. sebelum pakai ini coba pakai produk lain (yg dibilang orang bagus) dan ternyata ga cocok di aku. alhamdulillah kebagian tester gratis produk ini dan berasa banget produk ini efeknya terlihat di muka aku. setiap jerawatan, pasti ga pake lama jerawatnya ilang kaya klaimnya (tentu saja dibarengi dengan pemakaian mosturizernya). efek setelah pakai ini wajah terlihat lebih cerah dan sehat. udah berulang kali repurchase produk ini",5,Positive
A274,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"Awalnya gak sengaja beli ini, pas traveling FW ku ketinggalan jadi lah mampir convenience store dan iseng milih ini krna ada embel embel 'acne solution'. Surprisingly, this product really really works for me. Alhamdulillah... *sujudsyukur Jerawat ku langsung kering & langsung di hempas sm ponds ini. Repurchase? BIG YES!",5,Positive
A275,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"aku jatuh cintaaa bangettt sama produk iniiii. ga bikin muka aku jerawatannn. make ini udah 2th. sebelum make yg ini aku pake yg putih, tapi udah ga keluar lagi jadi gantinya yg ini. repurchase? YESSS",5,Positive
A276,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"Haii aku dheaa?aku mau kasih tau ke kalian semua bahwa Pon's acne solution ini bener2 bagus bangett!! Awalnya aku pakai skincare lain nah karna muka aku gak ada perubahan sama sekali,jadi aku pengen ganti skincare yang lain .nah aku bingung mau pilih skincare yang bagus dan cocok untuk muka aku yang berjerawat .Akhirnya alu pilih pond's acne solution ini awalmya biasa aja tapi setelah aku pakai 7 harii jerawatku hilangg!!",5,Positive
A277,Ponds: Acne Solution AntiAcne Facial Foam,Dry,"Aaa, nyesel beli ini, eh tapi untung murah deng, jadi kalau ga dipake lagi ga sayang :)) ini hari ketiga saya pakai ini, biasanya pakai produk Pond's saya cocok2 aja, tapi tidak untuk produk ini, hidung saya jadi kasar, pori2 yang tadinya adem ayem sekarang jadi kasar kalau dipegang. Sebelumnya paka Acnes creamy wash dan enak-enak aja, nyaman di kulit. I won't wait until 7 days to see the result, I think I'll stop using this..",1,Negative
A278,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"berharap banyak banget sama produk ini?? soalnya tulisannya ""acne solution"" tapi pas di pake malah bikin jerawat tambah banyakkk.. pertama nya ku kira jerawatnya timbul karena kurang bersih saat membersihkan muka jadi aku melanjutkan pemakaian. tapi semakin di pake muka malah semakin banyak jerawatnya. akhirnya aku berhenti memakai produk ini. padahal isi nya masih banyak bgt tapi apa boleh buat kalo malah bikin muka jerawatan ?",1,Negative
A279,Ponds: Acne Solution AntiAcne Facial Foam,Combination,aku pakai produk ini engga cocok. karena di wajah aku gak ada perubahan terus beruntusan malah makin parah walaupun udah pakai anti pimplenya. dan akhirnya memutuskan untuk berhenti pakai produk ini:(,1,Negative
A280,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"kecewa sama produk ini :(( muka aku waktu itu ada jerawat 1. trs aku coba pake produk ini. iya sih jerawatnya hilang. tapi kulit muka ku setiap kali pake ini jadi panas, memerah, dan menggelap.. dan wajah aku jadi cepat kusam",1,Negative
A281,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Sumpah! Ini sabun cuci muka yang bikin timbul jerawat lagi dan lagi. Pertama sampai ketiga kali pakai oke, setelah sudah bbrp hari pakai mulai timbul jerawat yang jerawatnya sakit bgt! Super noooo kalo untuk repurchase",1,Negative
A282,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Kepincut beli ini gara-gara judulnya acne solution gitu. First impression pake ini, ya sebenernya nggak berharap banyak, busanya banyak typical facial wash ponds sih, tapi sabun cuci muka yang ini parah, muka aku jadi jerawatan, dan susah banget ilangnya, tadinya ngira purging tapi, ah sudahlah, mungkin memang kulit aku yang nggak cocok. Jauh lebih pilih facial wash ponds yang pink biasanya itu atau yang item.",1,Negative
A283,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Nggak ada efek apa apaan di aku, malah jadi kering ketarik setiap habis cuci muka. Ya mungkin emang cuma buat bersihin muka aja kaliya, kalo buat jerawat juga nggak membantu mempercepat kering atau yg lainya.",1,Negative
A284,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Waktu beli ini tuh karena racun dari beuaty vloger yg bilang ini tuh bagus banget buat yg kulitnya berjerawat. Waktu itu posisinya muka aku lg jerawatan dan oily parah karena pengaruh cuaca di kota baru yg aku tempati sekarang. Pas hari pertama kedua ketiga kayaknya msh bagus banget, dia bikin jerawat baru ga jadi muncul, beruntusan jadi kering gitu. tapi hari selanjutnya malah bikin jerawat batu, dan kulit berubah total jadi kering sampe kasar gitu. Aku sih no yaa",1,Negative
A285,Ponds: Acne Solution AntiAcne Facial Foam,Combination,Pernah pake ini pas jerawatan .. tulisan nya antiacne tp malah bikin acne pas ga ad acne dan tmbh byk acne nya pas lagi acne nah lo ribet kan .. dan bikin kulit kering sampe putih kalo dgaruk dikit .. separah itu produk ini dkulit aq ..,1,Negative
A286,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"asli mi fw parah bgt😭😭😭😭😭 untuk kalian yg masih para remaja jgn coba coba fw yg terallu keras,apalagi kaliam yg tumbuh jerawat karena emg homon, menurut ku ya ini terlalu keras dan keset di muka. dan buat minyak tambah banyak . knp? soalnya setelah pake ini buat minyak dimuka tuh ilang seketika kek pake sunligh* 😂. dan ketika muka kita terlalu kering,otomatis minyak alami wajah kita akan produksi lebih spy menyeimbangkan kadar lembab di wajah. REPURCHASE? OFFCOURSE NO. 🙏",1,Negative
A287,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Pencuci muka paling merusak wajah aku selain garnier :( katanya untuk jerawat tapi di aku malah makin bnyak jerawat dan kusam.. muka ketarik parah .. pdhl muka aku brminyak -_-"" FYI aku coba pake selama seminggu.. dan lngsng stop stelahnya.. Udahnya ak lngsng pake hadalabo tamagohada alhamdulillah seminggu masalah wajah krna nyoba ponds ini hilang...",1,Negative
A288,Ponds: Acne Solution AntiAcne Facial Foam,Combination,beli ini karena pengen nyobain varian baru ponds.. biasa pake yg clear solution.. penasaran krn 10 solution nya itu.. tapi ternyata varian yg ini malah bikin muka jadi muncul jerawat kecil2.. baru dipake 3 hari doank..,1,Negative
A289,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"Kebodohan di masa SMP-SMA ku sebelum mencoba mempelajari ingredients list dan mengenal Hada Labo #facepalm. Face wash merek Pond's (dan berbagai merek Unilever / L'Oreal lain yang pernah aku pakai mulai dari Garnier, Citra, Acnes or Clean & Clear) ini mostly pakai surfactant potassium/sodium myristate! Setelah tahu kalau bahan ini ga beda jauh sama bahan yg bikin sabun batangan (bar soap) busanya melimpah, baru sadar kalau kulitku selama ini dibuat ""keset"" sama bahan satu ini. Thank god aku tahu Paula Begoun dan akhirnya sampai sekarang hijrah ke Hada Labo & Gentle Face wash lainnya dan ga pernah berpaling ke belakang lagi. :D",1,Negative
A290,Ponds: Acne Solution AntiAcne Facial Foam,Combination,"gasuka bgt sama produk ini, bikin muka jadi makin bruntusan di pipi kanan kiri. yang asalnya berharap sm produk ini bisa ilangin bruntusan di muka malah tambah menjadi deh. dan sedihnya lg bruntusannya susah bgt dihilangin dan bikin muka jadi sensitif sm skincare baru, alhasil skincare yang baru pun malah bikin jadi bruntusan. repurchase? BIG NO!",1,Negative
A291,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"Jadi setelah seminggu pakai rangkaian pond's acne clear solution ini, jerawat saya bukannya ngurang tapi makin banyak. Muka breakout parah, dan menghilangkannya cukup lama. Ternyata pas nyoba produk pond's lain juga gak cocok dimuka saya. :(",1,Negative
A292,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"Aku beli ini karena liat beauty vlogger, katanya bisa cepet ngilangin jerawat. Pas awal-awal pake sih emang kerasa banget perubahannya. Jerawat cepet ilang. Tapi makin kesini, disaat aku jerawatan, bukannya jerawat berkurang malah bertambah. Pas nanya temen-temen aku, mereka juga jadi banyak jerawat setelah pake produk pond's. mungkin sebagian orang pake produk dari pond's cocok, tapi sayang di aku engga :(",1,Negative
A293,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"aku normal-oily skin, tapi acne prone(ha). ya gitu. beli facial foamnya cm gegara embel ""acne solution""nya sih. eh bukannya jerawat reda malah tambah banyak(+parah bgt rednessnya) di bagian dahi. ya, ngga bakal repurchase sih?",1,Negative
A294,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"beli pertama waktu smp kls 3 pas waktu2 ujian gitu, pikiran lg stress jadi ga mikirin kondisi muka sama sekali. jadilah muncul jerewi jerewi berbagai macam, ada yg gede ada yg kecil. karna merasa amat terganggu akhirnya beli ini produk. sangat amat menaruh harapan sama produk ini, tp bukannya ilang ini jrwt malah makin makin dah ini jerwt. tambah sana sini dan sakit ? mungkin di aku ini ga cocok :(",1,Negative
A295,Ponds: Acne Solution AntiAcne Facial Foam,Oily,langsung tumbuh banyak beruntusan bahkan sebelum dibilas:( pemakaian pertama langsung breakout sama ini fw. tumbuh beruntusan dan nyusul aja yang batu juga. dikira purging tapi setelah pake 2 mingguan malah makin buruk. untung belinya yang ukuran kecil,1,Negative
A296,Ponds: Acne Solution AntiAcne Facial Foam,Oily,Awalnya tertarik karena review salah satu beauty vlogger. Awal pakai ini terasa enak di kulit tapi setelah 3 hari langsung muncul whitehead banyak di pipi dan berkembang jadi jerawat besar dan banyak. kayaknya memang gak cocok sama ponds.,1,Negative
A297,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"Beli ini sama moisturizernya waktu lepas krim dokter dan lagi break out parah. Hasilnya nggak ngaruh apa-apa malah nambah iritasi. Trus mikir, yaudah lah ga ush dipakai lg kayaknya terlalu keras trus setelah berapa lama pakai g**nier matcha dan enak bgt. Nah.. akhir2 ini aku kan sering liat video kak suhay salim, di sana dia ngasi tau klo ponds acne ini adalah yg selalu dia pake pas jerawatan. Kemudian, kupengen nyoba lagi, dengan pertimbangan kan sekarang muka nggak sebreakout dulu mungkin bisa lah yaa pakai lagi.. Dan taraaa baru makai 2 hari dan OMG, jerawat batu keluar semuaa hiks hiks keroyokan pula. Sooo, aku putuskan untuk stop dan balik ke g**nier matchaa ?? NB: Padahal suka baunya seger bersih gimana gitu tapi apa mau dikata kita tak berjodoh",1,Negative
A298,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"di aku gacocok :'( pas baru2 keluar aku ngincer banget nih fw nya, karena pas itu aku lagi make moistnya. ketemunya di alpa yg ukuran geday. udah high expectation nih pas mau dipake, eh besoknya malah jerawatan segede biji jagung. bengkak lagi. GA AKAN REPURCHASE KAPANPUN",1,Negative
A299,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"waktu baru launch diracunin sama beauty vlogger, ngeliat klaim yang produk ini kasih kayanya nice to try banget ya. setelah pemakaian sama sekali ga ada efek apapun, ngebersihin jerawat engga, ngempesin jerawat juga engga.",1,Negative
A300,Ponds: Acne Solution AntiAcne Facial Foam,Oily,"dulu pas panik purging vitacid dan menyerah, aku pake sabun muka ini. dan hasilnya? bencana :( udahmah purging, stress, pake ini sekali doang langsung nambah jerawatnya. judulnya anti acne tapi malah mengundang para jerawat:(",1,Negative
A301,Cetaphil: Gentle Skin Cleanser,Oily,"pembersih yang nagih banget, gak ribet pake cleansing milk n toner, cetaphil gentle cleanser ini sengaja aq pake buat bersihin muka pake kapas, karena kalo pake air gak ngluarin busa jd berasa ada yang kurang, tp aq uda repurchase 3x , suami aq juga yang awal g pernah bersihin muka, sekarang maunya cuma dibersihin pake cetaphil gentle cleanser ini.",5,Positive
A302,Cetaphil: Gentle Skin Cleanser,Dry,"bener-bener produk facial wash paling oke kalo menurut saya. sesuai dengan tagline cetaphil : every age, every stage, every day, produk ini emang cocok untuk setiap umur, jenis kulit dan perluu digunakan setiap hari oleh setiap orang. tekstur pelembabnya berminyak, awalnya kaget karena pembersih wajah biasa kan biasanya bentuknya sabun. pas diapply juga engga berbusa tapi muka bersih banget. make up juga hilang walaupun kalo makeup nya berat tetep perlu make up remover. yang jelas cleanser ini sama sekali engga bikin muka jadi kering. sangat cocok untuk yang kulitnya kering dan sensitif. untuk kulit berminyak juga cocok karena membuat kulit jadi normal, jerawat juga jarang muncul.. the best deh.",5,Positive
A303,Cetaphil: Gentle Skin Cleanser,Combination,"Dengan kondisi kulit acne prone dan moody (?) dibutuhkan much effort bagi aku untuk caro facial wash. Susah bgt dpt yg cocok. Most of drugstore products bikin break out bahkan sampe mengelupas. Bener-bener harus soapless, and mild gitu. Setelah sekian tahun bergantung sama sabun dokter, beraniin diri beli ini sabun. And...ini bener-bener super gentle and mild, ga berbusa, berasa bersih dan lembut tiap habis cuci muka, dan ga bikin khawatir kl cuci muka 3x sehari krn super lembut. Sayang, packagingnya bulky abis haha but it doesnt matter sih. Definitely would repurchase, walaupun gatau abisnya kpn krn aku punya yg setengah liter lol",5,Positive
A304,Cetaphil: Gentle Skin Cleanser,Dry,"Pertama pake pas jrwaran parah.. liat review katanya oke buat wjh yg lg bermasalah.. tapi nyatanya ga ada efek apa2 di aku, ngangkat kotoran jg ngga maksimal, dan ga ngaruh sm sekali dijerawat malah bikin masalah baru kluar bruntus..",1,negative
A305,Cetaphil: Gentle Skin Cleanser,Oily,kecewa sama produknya :(( pertama kali coba yang size kecil sampai habis terus repurchase yang 500ml karena size yang kecil engga ngefek apa2 ke wajah jadi penasaran beli yang 500ml. Dannnnn sampe habis tetep engga efek apa2. padahal semua orang recomment cetaphil karna katanya cocok buat acne skin. tapi ternyata tidaaaak buatku. kurang suka juga sama tekstur dan wanginya sih karena setelah dipake kurang greget dimuka. emang katanya bagus sih karena engga ada aromanya. Mungkin kita belum jodoh cetaphil,1,negative
A306,The Body Shop: Tea Tree Skin Clearing Facial Wash,Dry,"gak suka wanginya, kek minyak kayu putih, bikin pusing kalo nyium pencuci muka ini, susah berbusanya, makek ini kurang bersih ke muka, kurang nampol buat pencuci muka ngilangin seluruh bekasss make up.. repurchase NO",1,negative
